ID,BID,ASK,DATE
CADJPY,93.886,93.91,20140814215837,
CHFJPY,113.196,113.22,20140814215837,
ZARJPY,9.694,9.713,20140814215837,
CNHJPY,16.621,16.651,20140814215837,
EURUSD,1.33989,1.33997,20140814215837,
GBPUSD,1.66927,1.66952,20140814215837,
AUDUSD,0.93239,0.93257,20140814215837,
NZDUSD,0.8509,0.8512,20140814215837,
HKDJPY,13.186,13.216,20140814215837,
EURGBP,0.80257,0.80275,20140814215837,
EURAUD,1.43697,1.4372,20140814215837,
USDCHF,0.90376,0.90394,20140814215837,
EURCHF,1.21103,1.21121,20140814215837,
GBPCHF,1.50873,1.50903,20140814215837,
AUDCHF,0.84262,0.84292,20140814215837,
CADCHF,0.82913,0.82973,20140814215837,
USDHKD,7.7509,7.7512,20140814215837,
USDJPY,102.344,102.348,20140814215942,
EURJPY,137.106,137.116,20140814215942,
AUDJPY,95.397,95.406,20140814215942,
GBPJPY,170.835,170.853,20140814215942,
NZDJPY,87.075,87.093,20140814215942,
CADJPY,93.898,93.922,20140814215942,
CHFJPY,113.18,113.204,20140814215942,
ZARJPY,9.693,9.712,20140814215942,
CNHJPY,16.625,16.655,20140814215942,
EURUSD,1.33963,1.33971,20140814215942,
GBPUSD,1.66915,1.6694,20140814215942,
AUDUSD,0.93207,0.93225,20140814215942,
NZDUSD,0.85063,0.85093,20140814215942,
HKDJPY,13.189,13.219,20140814215942,
EURGBP,0.80246,0.80264,20140814215942,
EURAUD,1.43704,1.43727,20140814215942,
USDCHF,0.90408,0.90426,20140814215942,
EURCHF,1.21121,1.21139,20140814215942,
GBPCHF,1.50915,1.50945,20140814215942,
AUDCHF,0.84272,0.84302,20140814215942,
CADCHF,0.82934,0.82994,20140814215942,
USDHKD,7.7509,7.7512,20140814215942,
USDJPY,102.369,102.373,20140814220048,
EURJPY,137.107,137.117,20140814220048,
AUDJPY,95.378,95.387,20140814220048,
GBPJPY,170.837,170.855,20140814220048,
NZDJPY,87.066,87.084,20140814220048,
CADJPY,93.907,93.931,20140814220048,
CHFJPY,113.174,113.198,20140814220048,
ZARJPY,9.694,9.713,20140814220048,
CNHJPY,16.629,16.659,20140814220048,
EURUSD,1.33937,1.33945,20140814220048,
GBPUSD,1.66883,1.66908,20140814220048,
AUDUSD,0.9317,0.93188,20140814220048,
NZDUSD,0.85037,0.85067,20140814220048,
HKDJPY,13.192,13.222,20140814220048,
EURGBP,0.80245,0.80263,20140814220048,
EURAUD,1.43734,1.43757,20140814220048,
USDCHF,0.90433,0.90451,20140814220048,
EURCHF,1.21128,1.21146,20140814220048,
GBPCHF,1.50929,1.50959,20140814220048,
AUDCHF,0.84261,0.84291,20140814220048,
CADCHF,0.82945,0.83005,20140814220048,
USDHKD,7.75085,7.75115,20140814220048,
USDJPY,102.353,102.357,20140814220154,
EURJPY,137.104,137.114,20140814220154,
AUDJPY,95.403,95.412,20140814220154,
GBPJPY,170.849,170.867,20140814220154,
NZDJPY,87.091,87.109,20140814220154,
CADJPY,93.896,93.92,20140814220154,
CHFJPY,113.17,113.194,20140814220154,
ZARJPY,9.693,9.712,20140814220154,
CNHJPY,16.627,16.657,20140814220154,
EURUSD,1.33951,1.33959,20140814220154,
GBPUSD,1.66917,1.66942,20140814220154,
AUDUSD,0.93204,0.93222,20140814220154,
NZDUSD,0.85069,0.85099,20140814220154,
HKDJPY,13.19,13.22,20140814220154,
EURGBP,0.80238,0.80256,20140814220154,
EURAUD,1.43696,1.43719,20140814220154,
USDCHF,0.90424,0.90442,20140814220154,
EURCHF,1.21132,1.2115,20140814220154,
GBPCHF,1.50945,1.50975,20140814220154,
AUDCHF,0.84282,0.84312,20140814220154,
CADCHF,0.8294,0.83,20140814220154,
USDHKD,7.75085,7.75115,20140814220154,
USDJPY,102.358,102.362,20140814220301,
EURJPY,137.098,137.108,20140814220301,
AUDJPY,95.402,95.411,20140814220301,
GBPJPY,170.857,170.875,20140814220301,
NZDJPY,87.09,87.108,20140814220301,
CADJPY,93.906,93.93,20140814220301,
CHFJPY,113.162,113.186,20140814220301,
ZARJPY,9.695,9.714,20140814220301,
CNHJPY,16.627,16.657,20140814220301,
EURUSD,1.33935,1.33943,20140814220301,
GBPUSD,1.66915,1.6694,20140814220301,
AUDUSD,0.93199,0.93217,20140814220301,
NZDUSD,0.85065,0.85095,20140814220301,
HKDJPY,13.191,13.221,20140814220301,
EURGBP,0.8023,0.80248,20140814220301,
EURAUD,1.43687,1.4371,20140814220301,
USDCHF,0.90433,0.90451,20140814220301,
EURCHF,1.21131,1.21149,20140814220301,
GBPCHF,1.5096,1.5099,20140814220301,
AUDCHF,0.84287,0.84317,20140814220301,
CADCHF,0.82953,0.83013,20140814220301,
USDHKD,7.75085,7.75115,20140814220301,
USDJPY,102.366,102.37,20140814220408,
EURJPY,137.084,137.094,20140814220408,
AUDJPY,95.398,95.407,20140814220408,
GBPJPY,170.85,170.868,20140814220408,
NZDJPY,87.08,87.098,20140814220408,
CADJPY,93.91,93.934,20140814220408,
CHFJPY,113.141,113.165,20140814220408,
ZARJPY,9.696,9.715,20140814220408,
CNHJPY,16.628,16.658,20140814220408,
EURUSD,1.33917,1.33925,20140814220408,
GBPUSD,1.66894,1.66919,20140814220408,
AUDUSD,0.93188,0.93206,20140814220408,
NZDUSD,0.85049,0.85079,20140814220408,
HKDJPY,13.192,13.222,20140814220408,
EURGBP,0.80226,0.80244,20140814220408,
EURAUD,1.43681,1.43704,20140814220408,
USDCHF,0.90461,0.90479,20140814220408,
EURCHF,1.21148,1.21166,20140814220408,
GBPCHF,1.50986,1.51016,20140814220408,
AUDCHF,0.84304,0.84334,20140814220408,
CADCHF,0.82972,0.83032,20140814220408,
USDHKD,7.75085,7.75115,20140814220408,
USDJPY,102.367,102.371,20140814220514,
EURJPY,137.067,137.077,20140814220514,
AUDJPY,95.382,95.391,20140814220514,
GBPJPY,170.842,170.86,20140814220514,
NZDJPY,87.048,87.066,20140814220514,
CADJPY,93.887,93.911,20140814220514,
CHFJPY,113.137,113.161,20140814220514,
ZARJPY,9.691,9.71,20140814220514,
CNHJPY,16.628,16.658,20140814220514,
EURUSD,1.33898,1.33906,20140814220514,
GBPUSD,1.66885,1.6691,20140814220514,
AUDUSD,0.93172,0.9319,20140814220514,
NZDUSD,0.85015,0.85045,20140814220514,
HKDJPY,13.192,13.222,20140814220514,
EURGBP,0.8022,0.80238,20140814220514,
EURAUD,1.4369,1.43713,20140814220514,
USDCHF,0.90463,0.90481,20140814220514,
EURCHF,1.21134,1.21152,20140814220514,
GBPCHF,1.50981,1.51011,20140814220514,
AUDCHF,0.84289,0.84319,20140814220514,
CADCHF,0.82954,0.83014,20140814220514,
USDHKD,7.75085,7.75115,20140814220514,
USDJPY,102.378,102.382,20140814220619,
EURJPY,137.082,137.092,20140814220619,
AUDJPY,95.396,95.405,20140814220619,
GBPJPY,170.875,170.893,20140814220619,
NZDJPY,87.064,87.082,20140814220619,
CADJPY,93.9,93.924,20140814220619,
CHFJPY,113.133,113.157,20140814220619,
ZARJPY,9.694,9.713,20140814220619,
CNHJPY,16.63,16.66,20140814220619,
EURUSD,1.33891,1.33899,20140814220619,
GBPUSD,1.66895,1.6692,20140814220619,
AUDUSD,0.93177,0.93195,20140814220619,
NZDUSD,0.85021,0.85051,20140814220619,
HKDJPY,13.194,13.224,20140814220619,
EURGBP,0.80214,0.80232,20140814220619,
EURAUD,1.43676,1.43699,20140814220619,
USDCHF,0.9048,0.90498,20140814220619,
EURCHF,1.21151,1.21169,20140814220619,
GBPCHF,1.51018,1.51048,20140814220619,
AUDCHF,0.84307,0.84337,20140814220619,
CADCHF,0.82972,0.83032,20140814220619,
USDHKD,7.75085,7.75115,20140814220619,
USDJPY,102.379,102.383,20140814220725,
EURJPY,137.083,137.093,20140814220725,
AUDJPY,95.394,95.403,20140814220725,
GBPJPY,170.871,170.889,20140814220725,
NZDJPY,87.062,87.08,20140814220725,
CADJPY,93.887,93.911,20140814220725,
CHFJPY,113.134,113.158,20140814220725,
ZARJPY,9.693,9.712,20140814220725,
CNHJPY,16.63,16.66,20140814220725,
EURUSD,1.33893,1.33901,20140814220725,
GBPUSD,1.66895,1.6692,20140814220725,
AUDUSD,0.93175,0.93193,20140814220725,
NZDUSD,0.85022,0.85052,20140814220725,
HKDJPY,13.193,13.223,20140814220725,
EURGBP,0.80215,0.80233,20140814220725,
EURAUD,1.43681,1.43704,20140814220725,
USDCHF,0.90477,0.90495,20140814220725,
EURCHF,1.21149,1.21167,20140814220725,
GBPCHF,1.51012,1.51042,20140814220725,
AUDCHF,0.84302,0.84332,20140814220725,
CADCHF,0.82959,0.83019,20140814220725,
USDHKD,7.75085,7.75115,20140814220725,
USDJPY,102.378,102.382,20140814220830,
EURJPY,137.068,137.078,20140814220830,
AUDJPY,95.386,95.395,20140814220830,
GBPJPY,170.862,170.88,20140814220830,
NZDJPY,87.045,87.063,20140814220830,
CADJPY,93.877,93.901,20140814220830,
CHFJPY,113.126,113.15,20140814220830,
ZARJPY,9.694,9.713,20140814220830,
CNHJPY,16.63,16.66,20140814220830,
EURUSD,1.33883,1.33891,20140814220830,
GBPUSD,1.66889,1.66914,20140814220830,
AUDUSD,0.9317,0.93188,20140814220830,
NZDUSD,0.85007,0.85037,20140814220830,
HKDJPY,13.193,13.223,20140814220830,
EURGBP,0.8021,0.80228,20140814220830,
EURAUD,1.43678,1.43701,20140814220830,
USDCHF,0.90483,0.90501,20140814220830,
EURCHF,1.21147,1.21165,20140814220830,
GBPCHF,1.51015,1.51045,20140814220830,
AUDCHF,0.84305,0.84335,20140814220830,
CADCHF,0.82954,0.83014,20140814220830,
USDHKD,7.75085,7.75115,20140814220830,
USDJPY,102.387,102.391,20140814220936,
EURJPY,137.085,137.095,20140814220936,
AUDJPY,95.393,95.402,20140814220936,
GBPJPY,170.874,170.892,20140814220936,
NZDJPY,87.057,87.075,20140814220936,
CADJPY,93.886,93.91,20140814220936,
CHFJPY,113.136,113.16,20140814220936,
ZARJPY,9.696,9.715,20140814220936,
CNHJPY,16.632,16.662,20140814220936,
EURUSD,1.33889,1.33897,20140814220936,
GBPUSD,1.66884,1.66909,20140814220936,
AUDUSD,0.93168,0.93186,20140814220936,
NZDUSD,0.85011,0.85041,20140814220936,
HKDJPY,13.195,13.225,20140814220936,
EURGBP,0.80215,0.80233,20140814220936,
EURAUD,1.43681,1.43704,20140814220936,
USDCHF,0.90482,0.905,20140814220936,
EURCHF,1.21149,1.21167,20140814220936,
GBPCHF,1.51012,1.51042,20140814220936,
AUDCHF,0.84307,0.84337,20140814220936,
CADCHF,0.82955,0.83015,20140814220936,
USDHKD,7.75085,7.75115,20140814220936,
USDJPY,102.387,102.391,20140814221041,
AUDJPY,95.4,95.409,20140814221041,
EURJPY,137.094,137.104,20140814221041,
GBPJPY,170.864,170.882,20140814221041,
NZDJPY,87.055,87.073,20140814221041,
CADJPY,93.884,93.908,20140814221041,
CHFJPY,113.146,113.17,20140814221041,
ZARJPY,9.696,9.715,20140814221041,
CNHJPY,16.631,16.661,20140814221041,
EURUSD,1.33892,1.339,20140814221041,
GBPUSD,1.66874,1.66899,20140814221041,
AUDUSD,0.93169,0.93187,20140814221041,
NZDUSD,0.85009,0.85039,20140814221041,
HKDJPY,13.195,13.225,20140814221041,
EURGBP,0.80225,0.80243,20140814221041,
EURAUD,1.4369,1.43713,20140814221041,
USDCHF,0.90475,0.90493,20140814221041,
EURCHF,1.21147,1.21165,20140814221041,
GBPCHF,1.50987,1.51017,20140814221041,
AUDCHF,0.84296,0.84326,20140814221041,
CADCHF,0.82949,0.83009,20140814221041,
USDHKD,7.75085,7.75115,20140814221041,
USDJPY,102.384,102.388,20140814221147,
EURJPY,137.098,137.108,20140814221147,
AUDJPY,95.385,95.394,20140814221147,
GBPJPY,170.878,170.896,20140814221147,
NZDJPY,87.059,87.077,20140814221147,
CADJPY,93.896,93.92,20140814221147,
CHFJPY,113.153,113.177,20140814221147,
ZARJPY,9.692,9.711,20140814221147,
CNHJPY,16.631,16.661,20140814221147,
EURUSD,1.33907,1.33915,20140814221147,
GBPUSD,1.66887,1.66912,20140814221147,
AUDUSD,0.9315,0.93168,20140814221147,
NZDUSD,0.85011,0.85041,20140814221147,
HKDJPY,13.194,13.224,20140814221147,
EURGBP,0.80222,0.8024,20140814221147,
EURAUD,1.43727,1.4375,20140814221147,
USDCHF,0.90465,0.90483,20140814221147,
EURCHF,1.21146,1.21164,20140814221147,
GBPCHF,1.5099,1.5102,20140814221147,
AUDCHF,0.8427,0.843,20140814221147,
CADCHF,0.82951,0.83011,20140814221147,
USDHKD,7.75085,7.75115,20140814221147,
USDJPY,102.368,102.372,20140814221253,
EURJPY,137.108,137.118,20140814221253,
AUDJPY,95.396,95.405,20140814221253,
GBPJPY,170.865,170.883,20140814221253,
NZDJPY,87.076,87.094,20140814221253,
CADJPY,93.893,93.917,20140814221253,
CHFJPY,113.159,113.183,20140814221253,
ZARJPY,9.695,9.714,20140814221253,
CNHJPY,16.627,16.657,20140814221253,
EURUSD,1.33934,1.33942,20140814221253,
GBPUSD,1.66904,1.66929,20140814221253,
AUDUSD,0.93187,0.93205,20140814221253,
NZDUSD,0.85042,0.85072,20140814221253,
HKDJPY,13.192,13.222,20140814221253,
EURGBP,0.80235,0.80253,20140814221253,
EURAUD,1.43706,1.43729,20140814221253,
USDCHF,0.90446,0.90464,20140814221253,
EURCHF,1.21147,1.21165,20140814221253,
GBPCHF,1.50967,1.50997,20140814221253,
AUDCHF,0.84283,0.84313,20140814221253,
CADCHF,0.82944,0.83004,20140814221253,
USDHKD,7.75085,7.75115,20140814221253,
USDJPY,102.37,102.374,20140814221358,
EURJPY,137.096,137.106,20140814221358,
AUDJPY,95.387,95.396,20140814221358,
GBPJPY,170.848,170.866,20140814221358,
NZDJPY,87.068,87.086,20140814221358,
CADJPY,93.885,93.909,20140814221358,
CHFJPY,113.137,113.161,20140814221358,
ZARJPY,9.695,9.714,20140814221358,
CNHJPY,16.627,16.657,20140814221358,
EURUSD,1.3392,1.33928,20140814221358,
GBPUSD,1.66887,1.66912,20140814221358,
AUDUSD,0.93177,0.93195,20140814221358,
NZDUSD,0.85037,0.85067,20140814221358,
HKDJPY,13.192,13.222,20140814221358,
EURGBP,0.80236,0.80254,20140814221358,
EURAUD,1.43712,1.43735,20140814221358,
USDCHF,0.90465,0.90483,20140814221358,
EURCHF,1.21166,1.21184,20140814221358,
GBPCHF,1.50988,1.51018,20140814221358,
AUDCHF,0.84297,0.84327,20140814221358,
CADCHF,0.82953,0.83013,20140814221358,
USDHKD,7.75085,7.75115,20140814221358,
USDJPY,102.363,102.367,20140814221504,
EURJPY,137.137,137.147,20140814221504,
AUDJPY,95.391,95.4,20140814221504,
GBPJPY,170.868,170.886,20140814221504,
CADJPY,93.883,93.907,20140814221504,
ZARJPY,9.697,9.716,20140814221504,
NZDJPY,87.088,87.106,20140814221504,
CNHJPY,16.627,16.657,20140814221504,
EURUSD,1.33975,1.33983,20140814221504,
CHFJPY,113.165,113.189,20140814221504,
GBPUSD,1.66916,1.66941,20140814221504,
AUDUSD,0.93188,0.93206,20140814221504,
NZDUSD,0.85061,0.85091,20140814221504,
HKDJPY,13.191,13.221,20140814221504,
EURGBP,0.80253,0.80271,20140814221504,
EURAUD,1.43748,1.43771,20140814221504,
USDCHF,0.90437,0.90455,20140814221504,
EURCHF,1.21173,1.21191,20140814221504,
GBPCHF,1.50967,1.50997,20140814221504,
AUDCHF,0.84279,0.84309,20140814221504,
CADCHF,0.82933,0.82993,20140814221504,
USDHKD,7.75085,7.75115,20140814221504,
USDJPY,102.377,102.381,20140814221612,
EURJPY,137.122,137.132,20140814221612,
AUDJPY,95.394,95.403,20140814221612,
GBPJPY,170.863,170.881,20140814221612,
NZDJPY,87.091,87.109,20140814221612,
CADJPY,93.881,93.905,20140814221612,
CHFJPY,113.151,113.175,20140814221612,
ZARJPY,9.697,9.716,20140814221612,
CNHJPY,16.629,16.659,20140814221612,
EURUSD,1.33938,1.33946,20140814221612,
GBPUSD,1.66889,1.66914,20140814221612,
AUDUSD,0.93178,0.93196,20140814221612,
HKDJPY,13.193,13.223,20140814221612,
EURGBP,0.80246,0.80264,20140814221612,
NZDUSD,0.85051,0.85081,20140814221612,
EURAUD,1.4373,1.43753,20140814221612,
USDCHF,0.90461,0.90479,20140814221612,
EURCHF,1.21173,1.21191,20140814221612,
GBPCHF,1.50981,1.51011,20140814221612,
AUDCHF,0.84292,0.84322,20140814221612,
CADCHF,0.82937,0.82997,20140814221612,
USDHKD,7.75085,7.75115,20140814221612,
USDJPY,102.349,102.353,20140814221717,
EURJPY,137.099,137.109,20140814221717,
AUDJPY,95.378,95.387,20140814221717,
GBPJPY,170.833,170.851,20140814221717,
NZDJPY,87.08,87.098,20140814221717,
CADJPY,93.855,93.879,20140814221717,
CHFJPY,113.137,113.161,20140814221717,
ZARJPY,9.692,9.711,20140814221717,
CNHJPY,16.624,16.654,20140814221717,
EURUSD,1.33956,1.33964,20140814221717,
GBPUSD,1.66906,1.66931,20140814221717,
AUDUSD,0.93188,0.93206,20140814221717,
NZDUSD,0.85062,0.85092,20140814221717,
HKDJPY,13.19,13.22,20140814221717,
EURGBP,0.80246,0.80264,20140814221717,
EURAUD,1.43728,1.43751,20140814221717,
USDCHF,0.90446,0.90464,20140814221717,
EURCHF,1.21169,1.21187,20140814221717,
GBPCHF,1.50972,1.51002,20140814221717,
AUDCHF,0.8429,0.8432,20140814221717,
CADCHF,0.82924,0.82984,20140814221717,
USDHKD,7.75085,7.75115,20140814221717,
USDJPY,102.355,102.359,20140814221823,
EURJPY,137.113,137.123,20140814221823,
AUDJPY,95.374,95.383,20140814221823,
GBPJPY,170.838,170.856,20140814221823,
NZDJPY,87.089,87.107,20140814221823,
CADJPY,93.849,93.873,20140814221823,
CHFJPY,113.151,113.175,20140814221823,
ZARJPY,9.694,9.713,20140814221823,
CNHJPY,16.625,16.655,20140814221823,
EURUSD,1.33958,1.33966,20140814221823,
GBPUSD,1.669,1.66925,20140814221823,
AUDUSD,0.93179,0.93197,20140814221823,
NZDUSD,0.85066,0.85096,20140814221823,
HKDJPY,13.19,13.22,20140814221823,
USDCHF,0.90442,0.9046,20140814221823,
EURCHF,1.21165,1.21183,20140814221823,
GBPCHF,1.50958,1.50988,20140814221823,
AUDCHF,0.84277,0.84307,20140814221823,
CADCHF,0.82913,0.82973,20140814221823,
USDHKD,7.75085,7.75115,20140814221823,
EURGBP,0.80252,0.8027,20140814221823,
EURAUD,1.4375,1.43773,20140814221823,
USDJPY,102.362,102.366,20140814221929,
EURJPY,137.126,137.136,20140814221929,
AUDJPY,95.382,95.391,20140814221929,
GBPJPY,170.857,170.875,20140814221929,
NZDJPY,87.091,87.109,20140814221929,
CADJPY,93.846,93.87,20140814221929,
CHFJPY,113.159,113.183,20140814221929,
ZARJPY,9.693,9.712,20140814221929,
CNHJPY,16.626,16.656,20140814221929,
EURUSD,1.33961,1.33969,20140814221929,
GBPUSD,1.66909,1.66934,20140814221929,
AUDUSD,0.9317,0.93188,20140814221929,
NZDUSD,0.85063,0.85093,20140814221929,
HKDJPY,13.191,13.221,20140814221929,
EURGBP,0.8025,0.80268,20140814221929,
EURAUD,1.43766,1.43789,20140814221929,
USDCHF,0.90442,0.9046,20140814221929,
EURCHF,1.21166,1.21184,20140814221929,
GBPCHF,1.50968,1.50998,20140814221929,
AUDCHF,0.84268,0.84298,20140814221929,
CADCHF,0.82902,0.82962,20140814221929,
USDHKD,7.75085,7.75115,20140814221929,
USDJPY,102.353,102.357,20140814222034,
EURJPY,137.141,137.151,20140814222034,
AUDJPY,95.383,95.392,20140814222034,
GBPJPY,170.85,170.868,20140814222034,
NZDJPY,87.096,87.114,20140814222034,
CADJPY,93.836,93.86,20140814222034,
CHFJPY,113.174,113.198,20140814222034,
ZARJPY,9.694,9.713,20140814222034,
CNHJPY,16.625,16.655,20140814222034,
EURUSD,1.33989,1.33997,20140814222034,
GBPUSD,1.66917,1.66942,20140814222034,
AUDUSD,0.93178,0.93196,20140814222034,
NZDUSD,0.85074,0.85104,20140814222034,
HKDJPY,13.19,13.22,20140814222034,
EURGBP,0.80263,0.80281,20140814222034,
EURAUD,1.43782,1.43805,20140814222034,
USDCHF,0.90421,0.90439,20140814222034,
EURCHF,1.21167,1.21185,20140814222034,
GBPCHF,1.50942,1.50972,20140814222034,
AUDCHF,0.84257,0.84287,20140814222034,
CADCHF,0.82883,0.82943,20140814222034,
USDHKD,7.75085,7.75115,20140814222034,
USDJPY,102.36,102.364,20140814222140,
EURJPY,137.108,137.118,20140814222140,
AUDJPY,95.368,95.377,20140814222140,
GBPJPY,170.857,170.875,20140814222140,
NZDJPY,87.068,87.086,20140814222140,
CADJPY,93.829,93.853,20140814222140,
CHFJPY,113.156,113.18,20140814222140,
ZARJPY,9.692,9.711,20140814222140,
CNHJPY,16.626,16.656,20140814222140,
EURUSD,1.33956,1.33964,20140814222140,
GBPUSD,1.66912,1.66937,20140814222140,
AUDUSD,0.93159,0.93177,20140814222140,
NZDUSD,0.85043,0.85073,20140814222140,
HKDJPY,13.191,13.221,20140814222140,
EURGBP,0.8024,0.80258,20140814222140,
EURAUD,1.43768,1.43791,20140814222140,
USDCHF,0.90442,0.9046,20140814222140,
EURCHF,1.21159,1.21177,20140814222140,
GBPCHF,1.5097,1.51,20140814222140,
AUDCHF,0.84258,0.84288,20140814222140,
CADCHF,0.8289,0.8295,20140814222140,
USDHKD,7.75085,7.75115,20140814222140,
USDJPY,102.357,102.361,20140814222245,
EURJPY,137.107,137.117,20140814222245,
AUDJPY,95.377,95.386,20140814222245,
GBPJPY,170.86,170.878,20140814222245,
NZDJPY,87.071,87.089,20140814222245,
CADJPY,93.816,93.84,20140814222245,
CHFJPY,113.154,113.178,20140814222245,
ZARJPY,9.693,9.712,20140814222245,
CNHJPY,16.626,16.656,20140814222245,
EURUSD,1.33951,1.33959,20140814222245,
GBPUSD,1.66918,1.66943,20140814222245,
AUDUSD,0.93168,0.93186,20140814222245,
NZDUSD,0.85048,0.85078,20140814222245,
HKDJPY,13.191,13.221,20140814222245,
EURGBP,0.80239,0.80257,20140814222245,
EURAUD,1.43756,1.43779,20140814222245,
USDCHF,0.90442,0.9046,20140814222245,
EURCHF,1.21156,1.21174,20140814222245,
GBPCHF,1.50975,1.51005,20140814222245,
AUDCHF,0.84267,0.84297,20140814222245,
CADCHF,0.82881,0.82941,20140814222245,
USDHKD,7.75085,7.75115,20140814222245,
USDJPY,102.348,102.352,20140814222351,
EURJPY,137.103,137.113,20140814222351,
AUDJPY,95.374,95.383,20140814222351,
GBPJPY,170.844,170.862,20140814222351,
NZDJPY,87.08,87.098,20140814222351,
CADJPY,93.811,93.835,20140814222351,
CHFJPY,113.151,113.175,20140814222351,
ZARJPY,9.693,9.712,20140814222351,
CNHJPY,16.625,16.655,20140814222351,
EURUSD,1.33964,1.33972,20140814222351,
GBPUSD,1.66917,1.66942,20140814222351,
AUDUSD,0.93179,0.93197,20140814222351,
NZDUSD,0.85065,0.85095,20140814222351,
HKDJPY,13.19,13.22,20140814222351,
EURGBP,0.80243,0.80261,20140814222351,
EURAUD,1.43747,1.4377,20140814222351,
USDCHF,0.90436,0.90454,20140814222351,
EURCHF,1.21156,1.21174,20140814222351,
GBPCHF,1.50965,1.50995,20140814222351,
AUDCHF,0.84269,0.84299,20140814222351,
CADCHF,0.82879,0.82939,20140814222351,
USDHKD,7.75085,7.75115,20140814222351,
USDJPY,102.347,102.351,20140814222456,
EURJPY,137.097,137.107,20140814222456,
AUDJPY,95.374,95.383,20140814222456,
GBPJPY,170.85,170.868,20140814222456,
NZDJPY,87.077,87.095,20140814222456,
CADJPY,93.81,93.834,20140814222456,
CHFJPY,113.149,113.173,20140814222456,
ZARJPY,9.692,9.711,20140814222456,
CNHJPY,16.624,16.654,20140814222456,
EURUSD,1.33956,1.33964,20140814222456,
GBPUSD,1.66925,1.6695,20140814222456,
AUDUSD,0.9318,0.93198,20140814222456,
NZDUSD,0.85062,0.85092,20140814222456,
HKDJPY,13.189,13.219,20140814222456,
EURGBP,0.80237,0.80255,20140814222456,
EURAUD,1.43743,1.43766,20140814222456,
USDCHF,0.90437,0.90455,20140814222456,
EURCHF,1.21156,1.21174,20140814222456,
GBPCHF,1.50974,1.51004,20140814222456,
AUDCHF,0.84272,0.84302,20140814222456,
CADCHF,0.82877,0.82937,20140814222456,
USDHKD,7.75085,7.75115,20140814222456,
USDJPY,102.336,102.34,20140814222602,
EURJPY,137.091,137.101,20140814222602,
AUDJPY,95.363,95.372,20140814222602,
GBPJPY,170.811,170.829,20140814222602,
NZDJPY,87.052,87.07,20140814222602,
CADJPY,93.799,93.823,20140814222602,
CHFJPY,113.139,113.163,20140814222602,
ZARJPY,9.688,9.707,20140814222602,
CNHJPY,16.622,16.652,20140814222602,
EURUSD,1.33965,1.33973,20140814222602,
GBPUSD,1.6691,1.66935,20140814222602,
AUDUSD,0.93181,0.93199,20140814222602,
NZDUSD,0.85049,0.85079,20140814222602,
HKDJPY,13.188,13.218,20140814222602,
EURGBP,0.8025,0.80268,20140814222602,
EURAUD,1.43751,1.43774,20140814222602,
USDCHF,0.90432,0.9045,20140814222602,
EURCHF,1.21158,1.21176,20140814222602,
GBPCHF,1.50956,1.50986,20140814222602,
AUDCHF,0.84267,0.84297,20140814222602,
CADCHF,0.82875,0.82935,20140814222602,
USDHKD,7.75085,7.75115,20140814222602,
USDJPY,102.349,102.353,20140814222707,
EURJPY,137.081,137.091,20140814222707,
AUDJPY,95.372,95.381,20140814222707,
GBPJPY,170.808,170.826,20140814222707,
NZDJPY,87.073,87.091,20140814222707,
CADJPY,93.813,93.837,20140814222707,
CHFJPY,113.129,113.153,20140814222707,
ZARJPY,9.689,9.708,20140814222707,
CNHJPY,16.625,16.655,20140814222707,
EURUSD,1.33939,1.33947,20140814222707,
GBPUSD,1.66881,1.66906,20140814222707,
AUDUSD,0.93174,0.93192,20140814222707,
NZDUSD,0.85057,0.85087,20140814222707,
HKDJPY,13.19,13.22,20140814222707,
EURGBP,0.80247,0.80265,20140814222707,
EURAUD,1.43723,1.43746,20140814222707,
USDCHF,0.90454,0.90472,20140814222707,
EURCHF,1.2116,1.21178,20140814222707,
GBPCHF,1.50966,1.50996,20140814222707,
AUDCHF,0.84286,0.84316,20140814222707,
CADCHF,0.82892,0.82952,20140814222707,
USDHKD,7.75085,7.75115,20140814222707,
USDJPY,102.347,102.351,20140814222813,
EURJPY,137.086,137.096,20140814222813,
AUDJPY,95.366,95.375,20140814222813,
GBPJPY,170.809,170.827,20140814222813,
NZDJPY,87.063,87.081,20140814222813,
CADJPY,93.806,93.83,20140814222813,
CHFJPY,113.133,113.157,20140814222813,
ZARJPY,9.688,9.707,20140814222813,
CNHJPY,16.625,16.655,20140814222813,
EURUSD,1.33949,1.33957,20140814222813,
GBPUSD,1.66885,1.6691,20140814222813,
AUDUSD,0.93167,0.93185,20140814222813,
NZDUSD,0.85049,0.85079,20140814222813,
HKDJPY,13.189,13.219,20140814222813,
EURGBP,0.80249,0.80267,20140814222813,
EURAUD,1.43747,1.4377,20140814222813,
USDCHF,0.9045,0.90468,20140814222813,
EURCHF,1.21161,1.21179,20140814222813,
GBPCHF,1.50961,1.50991,20140814222813,
AUDCHF,0.84272,0.84302,20140814222813,
USDHKD,7.75085,7.75115,20140814222813,
CADCHF,0.82887,0.82947,20140814222813,
USDJPY,102.357,102.361,20140814222919,
EURJPY,137.098,137.108,20140814222919,
AUDJPY,95.364,95.373,20140814222919,
GBPJPY,170.828,170.846,20140814222919,
NZDJPY,87.063,87.081,20140814222919,
CADJPY,93.817,93.841,20140814222919,
CHFJPY,113.16,113.184,20140814222919,
